id,cardId,attackId,cost,convertedEnergyCost,damage
13563,1462,157,"[""Psychic"",""Colorless"",""Colorless""]",3,100
13564,1463,518,"[""Colorless"",""Colorless""]",2,50
13565,1463,519,"[""Psychic"",""Colorless"",""Colorless""]",3,100+
13566,1464,164,"[""Psychic"",""Psychic""]",2,80+
13567,1465,166,"[""Fighting""]",1,70
13568,1466,182,"[""Fighting"",""Colorless"",""Colorless""]",3,70
13569,1467,567,"[""Fighting"",""Fighting""]",2,60×
13570,1468,541,"[""Colorless""]",1,10
13571,1468,512,"[""Darkness""]",1,20×
13572,1469,357,"[""Darkness""]",1,20
13573,1470,546,"[""Colorless""]",1,
13574,1470,547,"[""Darkness""]",1,20+
13575,1471,1190,"[""Psychic""]",1,30
13576,1472,863,"[""Free""]",1,
13577,1473,124,"[""Colorless""]",1,10
13578,1474,520,"[""Colorless""]",1,
13579,1474,521,"[""Psychic"",""Psychic""]",2,50
13580,1475,455,"[""Colorless"",""Colorless""]",2,30+
13581,1475,456,"[""Psychic"",""Colorless"",""Colorless""]",3,60
13582,1476,165,"[""Fighting""]",1,30
13583,1477,401,"[""Colorless"",""Colorless""]",2,20+
13584,1477,504,"[""Fighting"",""Fighting"",""Colorless""]",3,130
13585,1478,172,"[""Fighting""]",1,10
13586,1478,173,"[""Fighting"",""Colorless""]",2,50
13587,1479,176,"[""Fighting""]",1,30+
13588,1479,177,"[""Fighting"",""Colorless"",""Colorless""]",3,120
13589,1480,553,"[""Fighting""]",1,
13590,1481,210,"[""Darkness"",""Colorless"",""Colorless""]",3,160
13591,1482,1801,"[""Colorless""]",1,
13592,1482,50,"[""Metal"",""Colorless""]",2,20
13593,1483,220,"[""Metal"",""Colorless"",""Colorless"",""Colorless""]",4,90+
13594,1484,251,"[""Colorless""]",1,
13595,1484,1,"[""Colorless"",""Colorless""]",2,20
13596,1485,1149,"[""Colorless""]",1,
13597,1485,1015,"[""Colorless"",""Colorless""]",2,20×
13598,1486,173,"[""Colorless""]",1,30
13599,1487,133,"[""Psychic"",""Darkness""]",2,40
13600,1488,1803,"[""Grass"",""Darkness"",""Colorless""]",3,100
13601,1489,228,"[""Colorless""]",1,20
13602,1490,1183,"[""Colorless""]",1,10+
13603,1491,1307,"[""Colorless""]",1,10
13604,1492,1264,"[""Colorless"",""Colorless"",""Colorless""]",3,130
13605,1493,133,"[""Colorless"",""Colorless""]",2,30
13606,1494,182,"[""Colorless"",""Colorless"",""Colorless""]",3,90
13607,1495,36,"[""Colorless""]",1,40
13608,1495,254,"[""Colorless"",""Colorless""]",2,70×
13609,1496,1023,"[""Colorless"",""Colorless""]",2,
13610,1496,1024,"[""Colorless"",""Colorless"",""Colorless""]",3,70
13611,1497,112,"[""Colorless""]",1,
13612,1497,123,"[""Colorless"",""Colorless"",""Colorless""]",3,30
13613,1498,785,"[""Grass"",""Grass""]",2,80+
13614,1499,807,"[""Water""]",1,30
13615,1499,808,"[""Water"",""Water""]",2,210
13616,1500,1331,"[""Colorless"",""Colorless"",""Colorless""]",3,
13617,1502,2,"[""Grass"",""Grass""]",2,120
13618,1503,1753,"[""Psychic""]",1,30+
13619,1504,33,"[""Colorless""]",1,10
13620,1504,146,"[""Lightning"",""Colorless""]",2,20
13621,1510,114,"[""Lightning"",""Lightning"",""Colorless""]",3,220
13622,1511,512,"[""Colorless"",""Colorless""]",2,20×
13623,1512,1227,"[""Colorless"",""Colorless""]",2,90+
13624,1512,1228,"[""Psychic"",""Psychic""]",2,120
13625,1513,1331,"[""Colorless"",""Colorless"",""Colorless""]",3,
13626,1514,120,"[""Psychic"",""Psychic"",""Colorless""]",3,190
13627,1515,940,"[""Fighting"",""Fighting""]",2,140
13628,1516,574,"[""Darkness"",""Colorless"",""Colorless""]",3,200
13629,1517,585,"[""Colorless"",""Colorless""]",2,70
13630,1517,586,"[""Psychic"",""Darkness""]",2,140
13631,1518,50,"[""Water""]",1,30
13632,1518,51,"[""Colorless"",""Colorless"",""Colorless""]",3,
13633,1519,120,"[""Psychic"",""Psychic"",""Colorless""]",3,190
13634,1521,442,"[""Water"",""Water""]",2,60×
13635,1522,568,"[""Fighting"",""Fighting"",""Fighting""]",3,150
13636,1523,48,"[""Colorless"",""Colorless""]",2,20
13637,1524,48,"[""Colorless"",""Colorless""]",2,50
13638,1524,239,"[""Colorless"",""Colorless"",""Colorless""]",3,80+
13639,1525,248,"[""Colorless"",""Colorless"",""Colorless""]",3,70
13640,1526,997,"[""Colorless"",""Colorless""]",2,120
13641,1527,1151,"[""Colorless"",""Colorless"",""Colorless""]",3,90+
13642,1528,610,"[""Colorless""]",1,20
13643,1530,941,"[""Fire"",""Fire""]",2,180+
13644,1533,381,"[""Grass"",""Grass"",""Colorless""]",3,
13645,1533,382,"[""Grass"",""Grass"",""Grass"",""Colorless""]",4,220
13646,1534,405,"[""Fire""]",1,
13647,1534,406,"[""Fire"",""Fire""]",2,100
13648,1535,195,"[""Fighting"",""Fighting"",""Colorless""]",3,220
13649,1536,1436,"[""Fire""]",1,
13650,1536,1437,"[""Fire"",""Fire""]",2,50+
13651,1537,348,"[""Grass"",""Grass""]",2,30
13652,1538,329,"[""Psychic"",""Colorless"",""Colorless""]",3,80
13653,1539,827,"[""Psychic""]",1,10
13654,1540,941,"[""Fire"",""Fire""]",2,180+
13655,1541,1474,"[""Water"",""Colorless"",""Colorless""]",3,80
13656,1542,1593,"[""Metal"",""Colorless""]",2,120
13657,1543,437,"[""Water""]",1,30
13658,1543,2051,"[""Water"",""Water"",""Water""]",3,100×
13659,1544,161,"[""Psychic""]",1,10×
13660,1545,36,"[""Psychic""]",1,30
13661,1545,1518,"[""Psychic"",""Colorless""]",2,
13662,1546,476,"[""Psychic"",""Colorless""]",2,
13663,1547,1578,"[""Darkness"",""Darkness"",""Colorless""]",3,
13664,1547,1579,"[""Darkness"",""Darkness"",""Colorless""]",3,100+
13665,1548,55,"[""Water"",""Colorless""]",2,40
13666,1548,434,"[""Water"",""Water"",""Colorless""]",3,80
13667,1549,1522,"[""Psychic"",""Psychic"",""Colorless""]",3,200
13668,1550,1474,"[""Water"",""Colorless"",""Colorless""]",3,80
13669,1551,126,"[""Colorless"",""Colorless""]",2,20
13670,1552,557,"[""Darkness""]",1,10+
13671,1553,2064,"[""Lightning""]",1,
13672,1554,23,"[""Grass""]",1,10
13673,1554,2066,"[""Grass"",""Grass""]",2,20×
13674,1555,1587,"[""Colorless""]",1,10
13675,1555,1590,"[""Colorless"",""Colorless""]",2,60
13676,1556,39,"[""Colorless"",""Colorless"",""Colorless""]",3,50
13677,1557,2070,"[""Grass""]",1,
13678,1557,458,"[""Colorless"",""Colorless""]",2,20
13679,1558,184,"[""Grass""]",1,20
13680,1558,2073,"[""Colorless"",""Colorless""]",2,30×
13681,1559,2074,"[""Grass""]",1,
13682,1559,2075,"[""Colorless"",""Colorless""]",2,140
13683,1560,763,"[""Colorless""]",1,10×
13684,1560,356,"[""Grass"",""Colorless""]",2,20
13685,1561,172,"[""Colorless""]",1,30
13686,1561,836,"[""Grass"",""Colorless""]",2,120
13687,1562,29,"[""Colorless""]",1,10
13688,1563,363,"[""Colorless"",""Colorless""]",2,70
13689,1564,7,"[""Grass"",""Colorless"",""Colorless""]",3,30
13690,1565,760,"[""Grass""]",1,20
13691,1565,2084,"[""Grass"",""Colorless"",""Colorless""]",3,50
13692,1566,2085,"[""Grass""]",1,30×
13693,1566,2086,"[""Grass"",""Colorless"",""Colorless""]",3,150
13694,1567,2087,"[""Grass""]",1,
13695,1567,126,"[""Colorless"",""Colorless""]",2,50
13696,1568,356,"[""Grass""]",1,40
13697,1569,1394,"[""Grass""]",1,10×
13698,1570,130,"[""Colorless""]",1,10
13699,1570,2092,"[""Grass"",""Colorless"",""Colorless""]",3,40
13700,1571,1109,"[""Grass"",""Colorless"",""Colorless""]",3,110
13701,1572,2094,"[""Colorless""]",1,
13702,1572,61,"[""Colorless"",""Colorless""]",2,10
13703,1573,1583,"[""Colorless"",""Colorless""]",2,30
13704,1574,2097,"[""Grass"",""Colorless"",""Colorless""]",3,80×
13705,1575,128,"[""Grass""]",1,10+
13706,1576,132,"[""Colorless"",""Colorless""]",2,30
13707,1576,2100,"[""Grass"",""Grass"",""Colorless""]",3,80+
13708,1577,814,"[""Colorless""]",1,30
13709,1578,2102,"[""Colorless""]",1,
13710,1578,2103,"[""Grass"",""Grass""]",2,140
13711,1579,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
13712,1580,1582,"[""Colorless""]",1,
13713,1580,2106,"[""Fire"",""Colorless""]",2,20
13714,1581,77,"[""Colorless""]",1,20
13715,1581,2108,"[""Fire"",""Colorless""]",2,120
13716,1582,2109,"[""Fire""]",1,10+
13717,1583,56,"[""Fire"",""Colorless"",""Colorless""]",3,100
13718,1584,2111,"[""Colorless""]",1,
13719,1584,2112,"[""Fire""]",1,30
13720,1585,387,"[""Fire""]",1,20
13721,1585,2114,"[""Fire"",""Fire"",""Colorless""]",3,130
13722,1586,2115,"[""Fire""]",1,10
13723,1587,48,"[""Fire""]",1,30
13724,1587,2117,"[""Fire"",""Colorless"",""Colorless""]",3,80
13725,1588,2118,"[""Fire"",""Colorless"",""Colorless"",""Colorless"",""Colorless""]",5,240
13726,1589,2119,"[""Fire"",""Colorless""]",2,
13727,1589,884,"[""Fire"",""Fire"",""Colorless""]",3,100
13728,1590,396,"[""Fire""]",1,30
13729,1591,399,"[""Fire""]",1,
13730,1591,2123,"[""Fire"",""Fire""]",2,180
13731,1592,56,"[""Fire"",""Colorless""]",2,60
13732,1592,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
13733,1593,932,"[""Water""]",1,10
13734,1594,2127,"[""Water""]",1,30
13735,1595,2128,"[""Water"",""Water""]",2,160
13736,1596,45,"[""Colorless"",""Colorless""]",2,30
13737,1597,2130,"[""Colorless"",""Colorless""]",2,50
13738,1597,335,"[""Water"",""Colorless"",""Colorless""]",3,100
13739,1598,920,"[""Water""]",1,20
13740,1598,1466,"[""Water"",""Water"",""Colorless""]",3,110
13741,1599,2134,"[""Water""]",1,10
13742,1600,2135,"[""Water"",""Water""]",2,100
13743,1601,2136,"[""Water""]",1,
13744,1601,2137,"[""Water"",""Water""]",2,40
13745,1602,57,"[""Water""]",1,10
13746,1602,55,"[""Water"",""Colorless"",""Colorless""]",3,50
13747,1603,2140,"[""Water""]",1,130
13748,1603,250,"[""Water"",""Colorless"",""Colorless""]",3,90×
13749,1604,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
13750,1605,2143,"[""Lightning""]",1,
13751,1606,2144,"[""Lightning"",""Colorless""]",2,
13752,1606,859,"[""Lightning"",""Colorless"",""Colorless""]",3,120
13753,1607,2146,"[""Lightning""]",1,20
13754,1607,2147,"[""Lightning"",""Colorless"",""Colorless""]",3,50
13755,1608,2148,"[""Colorless"",""Colorless""]",2,40+
13756,1608,2149,"[""Lightning"",""Lightning"",""Colorless"",""Colorless""]",4,140
13757,1609,105,"[""Lightning"",""Lightning""]",2,60
13758,1610,464,"[""Lightning""]",1,50
13759,1610,2152,"[""Lightning"",""Lightning""]",2,120+
13760,1611,2153,"[""Colorless""]",1,20
13761,1611,2154,"[""Lightning"",""Lightning"",""Colorless""]",3,120
13762,1612,248,"[""Colorless""]",1,20
13763,1613,2156,"[""Colorless""]",1,50
13764,1614,2157,"[""Water""]",1,
13765,1614,2158,"[""Water"",""Water""]",2,120
13766,1615,858,"[""Lightning"",""Colorless""]",2,30
13767,1615,2160,"[""Lightning"",""Lightning"",""Colorless""]",3,80+
13768,1616,2161,"[""Lightning"",""Colorless""]",2,70×
13769,1616,2162,"[""Lightning"",""Lightning"",""Lightning"",""Colorless""]",4,140
13770,1617,2163,"[""Colorless""]",1,
13771,1617,494,"[""Psychic""]",1,20
13772,1618,379,"[""Colorless""]",1,10×
13773,1618,127,"[""Psychic"",""Colorless"",""Colorless""]",3,40
13774,1619,455,"[""Colorless""]",1,30+
13775,1619,2168,"[""Psychic"",""Colorless"",""Colorless""]",3,140
13776,1620,818,"[""Psychic"",""Colorless""]",2,20+
13777,1621,1842,"[""Colorless""]",1,
13778,1621,2171,"[""Psychic"",""Colorless""]",2,60
13779,1622,2172,"[""Psychic""]",1,10+
13780,1623,2173,"[""Psychic""]",1,30
13781,1623,329,"[""Psychic"",""Colorless"",""Colorless""]",3,100
13782,1624,12,"[""Colorless""]",1,30
13783,1625,2176,"[""Colorless""]",1,30×
13784,1626,2177,"[""Colorless""]",1,
13785,1626,1411,"[""Psychic"",""Colorless""]",2,100
13786,1627,829,"[""Psychic""]",1,
13787,1628,2180,"[""Psychic""]",1,20×
13788,1629,325,"[""Colorless""]",1,10
13789,1630,2182,"[""Colorless""]",1,30
13790,1631,2183,"[""Colorless""]",1,
13791,1631,386,"[""Colorless"",""Colorless""]",2,40
13792,1632,2185,"[""Colorless"",""Colorless"",""Colorless""]",3,90
13793,1633,2186,"[""Psychic""]",1,
13794,1633,2187,"[""Psychic"",""Psychic"",""Colorless""]",3,100+
13795,1634,2188,"[""Colorless""]",1,20
13796,1634,2189,"[""Psychic"",""Psychic"",""Colorless""]",3,120
13797,1635,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
13798,1636,36,"[""Fighting""]",1,10
13799,1636,94,"[""Colorless"",""Colorless""]",2,30
13800,1637,724,"[""Fighting""]",1,40
13801,1637,2194,"[""Colorless"",""Colorless"",""Colorless""]",3,110
13802,1638,58,"[""Fighting"",""Colorless""]",2,30
13803,1639,2196,"[""Fighting"",""Colorless""]",2,20
13804,1640,498,"[""Colorless""]",1,20
13805,1640,216,"[""Fighting"",""Fighting"",""Colorless""]",3,180
13806,1641,840,"[""Fighting""]",1,
13807,1641,172,"[""Colorless"",""Colorless"",""Colorless""]",3,40
13808,1642,840,"[""Fighting""]",1,
13809,1642,2202,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,120+
13810,1643,2203,"[""Colorless""]",1,10
13811,1644,2204,"[""Colorless""]",1,50
13812,1645,27,"[""Fighting""]",1,10
13813,1645,185,"[""Fighting"",""Colorless"",""Colorless""]",3,50
13814,1646,2207,"[""Fighting""]",1,
13815,1646,2208,"[""Fighting"",""Colorless"",""Colorless""]",3,140
13816,1647,49,"[""Fighting""]",1,10
13817,1647,2210,"[""Fighting"",""Colorless""]",2,30
13818,1648,220,"[""Fighting""]",1,20+
13819,1648,1268,"[""Fighting"",""Colorless"",""Colorless"",""Colorless""]",4,80
13820,1649,2213,"[""Fighting""]",1,40+
13821,1649,1817,"[""Fighting"",""Colorless"",""Colorless"",""Colorless""]",4,150
13822,1650,1148,"[""Fighting"",""Colorless""]",2,30
13823,1650,2216,"[""Fighting"",""Colorless"",""Colorless""]",3,80+
13824,1651,2217,"[""Colorless"",""Colorless""]",2,
13825,1651,2218,"[""Fighting"",""Fighting"",""Colorless"",""Colorless""]",4,160
13826,1652,2219,"[""Fighting""]",1,20+
13827,1652,2210,"[""Fighting"",""Colorless""]",2,60
13828,1653,2221,"[""Fighting"",""Colorless""]",2,60
13829,1653,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
13830,1654,2223,"[""Darkness""]",1,
13831,1654,48,"[""Darkness"",""Darkness""]",2,30
13832,1655,2225,"[""Darkness""]",1,
13833,1655,212,"[""Darkness"",""Darkness""]",2,70
13834,1656,2227,"[""Darkness""]",1,
13835,1656,955,"[""Darkness"",""Darkness""]",2,30
13836,1657,196,"[""Darkness"",""Darkness""]",2,30
13837,1658,2230,"[""Darkness"",""Darkness""]",2,160
13838,1659,2231,"[""Darkness"",""Colorless""]",2,50
13839,1659,87,"[""Darkness"",""Darkness"",""Colorless""]",3,130
13840,1660,2233,"[""Darkness"",""Colorless""]",2,30+
13841,1661,193,"[""Darkness""]",1,20
13842,1661,2235,"[""Colorless"",""Colorless""]",2,
13843,1662,2236,"[""Psychic"",""Colorless"",""Colorless""]",3,160
13844,1663,2237,"[""Darkness"",""Darkness""]",2,70+
13845,1663,1155,"[""Darkness"",""Colorless"",""Colorless"",""Colorless""]",4,120
13846,1664,2239,"[""Metal""]",1,30×
13847,1664,2240,"[""Colorless"",""Colorless"",""Colorless""]",3,130
13848,1665,2241,"[""Colorless"",""Colorless""]",2,70
13849,1665,2242,"[""Metal"",""Metal""]",2,120×
13850,1666,2243,"[""Colorless"",""Colorless""]",2,
13851,1666,87,"[""Metal"",""Metal"",""Colorless""]",3,100
13852,1667,1166,"[""Metal"",""Colorless"",""Colorless""]",3,60
13853,1668,50,"[""Metal"",""Metal""]",2,50
13854,1669,357,"[""Metal""]",1,10
13855,1669,2248,"[""Metal"",""Colorless"",""Colorless""]",3,50
13856,1670,2249,"[""Metal""]",1,60
13857,1670,2250,"[""Metal"",""Colorless"",""Colorless"",""Colorless""]",4,200
13858,1671,59,"[""Metal"",""Metal"",""Colorless""]",3,120
13859,1671,2252,"[""Metal"",""Metal"",""Metal"",""Metal"",""Colorless""]",5,230
13860,1672,2253,"[""Metal"",""Colorless""]",2,60
13861,1673,2254,"[""Colorless""]",1,
13862,1673,2255,"[""Lightning"",""Fighting""]",2,70×
13863,1674,2256,"[""Fighting"",""Colorless""]",2,30×
13864,1674,2257,"[""Fire"",""Fighting"",""Colorless""]",3,130
13865,1675,2258,"[""Colorless""]",1,
13866,1675,1839,"[""Colorless"",""Colorless"",""Colorless""]",3,50
13867,1676,2260,"[""Colorless"",""Colorless""]",2,20+
13868,1676,2261,"[""Fire"",""Fighting"",""Fighting""]",3,280
13869,1677,2262,"[""Colorless""]",1,40
13870,1677,2263,"[""Lightning"",""Lightning"",""Psychic""]",3,160
13871,1678,2264,"[""Lightning"",""Psychic""]",2,60+
13872,1678,2265,"[""Lightning"",""Psychic"",""Colorless""]",3,220
13873,1679,1614,"[""Colorless"",""Colorless""]",2,50
13874,1679,2267,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,70×
13875,1680,2268,"[""Colorless"",""Colorless""]",2,20
13876,1681,2269,"[""Colorless"",""Colorless""]",2,70
13877,1682,832,"[""Colorless"",""Colorless"",""Colorless""]",3,90
13878,1683,76,"[""Colorless""]",1,10
13879,1683,934,"[""Colorless"",""Colorless""]",2,30
13880,1684,251,"[""Colorless""]",1,
13881,1684,1,"[""Colorless"",""Colorless""]",2,20
13882,1685,2275,"[""Colorless""]",1,30
13883,1685,2276,"[""Colorless"",""Colorless"",""Colorless""]",3,110
13884,1686,2277,"[""Colorless""]",1,
13885,1686,133,"[""Colorless""]",1,20
13886,1687,133,"[""Colorless""]",1,10
13887,1688,233,"[""Colorless""]",1,20
13888,1688,490,"[""Colorless"",""Colorless""]",2,70
13889,1689,2282,"[""Colorless"",""Colorless""]",2,70
13890,1689,454,"[""Colorless"",""Colorless"",""Colorless""]",3,180
13891,1690,204,"[""Colorless""]",1,10
13892,1690,2285,"[""Colorless"",""Colorless""]",2,
13893,1691,123,"[""Colorless""]",1,20
13894,1691,2287,"[""Colorless"",""Colorless"",""Colorless""]",3,100+
13895,1692,123,"[""Colorless""]",1,30
13896,1692,2289,"[""Colorless"",""Colorless""]",2,70×
13897,1693,2290,"[""Colorless"",""Colorless"",""Colorless""]",3,110
13898,1717,2074,"[""Grass""]",1,
13899,1717,2075,"[""Colorless"",""Colorless""]",2,140
13900,1718,760,"[""Grass""]",1,20
13901,1718,2084,"[""Grass"",""Colorless"",""Colorless""]",3,50
13902,1719,130,"[""Colorless""]",1,10
13903,1719,2092,"[""Grass"",""Colorless"",""Colorless""]",3,40
13904,1720,1109,"[""Grass"",""Colorless"",""Colorless""]",3,110
13905,1721,2115,"[""Fire""]",1,10
13906,1722,2134,"[""Water""]",1,10
13907,1723,105,"[""Lightning"",""Lightning""]",2,60
13908,1724,2172,"[""Psychic""]",1,10+
13909,1725,2177,"[""Colorless""]",1,
13910,1725,1411,"[""Psychic"",""Colorless""]",2,100
13911,1726,325,"[""Colorless""]",1,10
13912,1727,58,"[""Fighting"",""Colorless""]",2,30
13913,1728,498,"[""Colorless""]",1,20
13914,1728,216,"[""Fighting"",""Fighting"",""Colorless""]",3,180
13915,1729,2207,"[""Fighting""]",1,
13916,1729,2208,"[""Fighting"",""Colorless"",""Colorless""]",3,140
13917,1730,2225,"[""Darkness""]",1,
13918,1730,212,"[""Darkness"",""Darkness""]",2,70
13919,1731,2227,"[""Darkness""]",1,
13920,1731,955,"[""Darkness"",""Darkness""]",2,30
13921,1732,2249,"[""Metal""]",1,60
13922,1732,2250,"[""Metal"",""Colorless"",""Colorless"",""Colorless""]",4,200
13923,1733,50,"[""Metal"",""Metal""]",2,50
13924,1734,2258,"[""Colorless""]",1,
13925,1734,1839,"[""Colorless"",""Colorless"",""Colorless""]",3,50
13926,1735,2277,"[""Colorless""]",1,
13927,1735,133,"[""Colorless""]",1,20
13928,1736,204,"[""Colorless""]",1,10
13929,1736,2285,"[""Colorless"",""Colorless""]",2,
13930,1737,123,"[""Colorless""]",1,30
13931,1737,2289,"[""Colorless"",""Colorless""]",2,70×
13932,1738,123,"[""Colorless""]",1,20
13933,1738,2287,"[""Colorless"",""Colorless"",""Colorless""]",3,100+
13934,1739,2085,"[""Grass""]",1,30×
13935,1739,2086,"[""Grass"",""Colorless"",""Colorless""]",3,150
13936,1740,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
13937,1741,2118,"[""Fire"",""Colorless"",""Colorless"",""Colorless"",""Colorless""]",5,240
13938,1742,56,"[""Fire"",""Colorless""]",2,60
13939,1742,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
13940,1743,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
13941,1744,2157,"[""Water""]",1,
13942,1744,2158,"[""Water"",""Water""]",2,120
13943,1745,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
13944,1746,2221,"[""Fighting"",""Colorless""]",2,60
13945,1746,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
13946,1747,2241,"[""Colorless"",""Colorless""]",2,70
13947,1747,2242,"[""Metal"",""Metal""]",2,120×
13948,1748,2236,"[""Psychic"",""Colorless"",""Colorless""]",3,160
13949,1749,2230,"[""Darkness"",""Darkness""]",2,160
13950,1750,2254,"[""Colorless""]",1,
13951,1750,2255,"[""Lightning"",""Fighting""]",2,70×
13952,1757,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
13953,1758,56,"[""Fire"",""Colorless""]",2,60
13954,1758,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
13955,1759,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
13956,1760,2221,"[""Fighting"",""Colorless""]",2,60
13957,1760,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
13958,1761,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
13959,1762,2254,"[""Colorless""]",1,
13960,1762,2255,"[""Lightning"",""Fighting""]",2,70×
13961,1767,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
13962,1768,56,"[""Fire"",""Colorless""]",2,60
13963,1768,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
13964,1769,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
13965,1770,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
13966,1771,2221,"[""Fighting"",""Colorless""]",2,60
13967,1771,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
13968,1772,2254,"[""Colorless""]",1,
13969,1772,2255,"[""Lightning"",""Fighting""]",2,70×
13970,1773,355,"[""Grass""]",1,
13971,1773,356,"[""Grass""]",1,10
13972,1774,356,"[""Grass""]",1,30
13973,1774,359,"[""Colorless"",""Colorless""]",2,50
13974,1775,362,"[""Colorless"",""Colorless""]",2,100+
13975,1776,1,"[""Fire""]",1,20
13976,1777,385,"[""Fire""]",1,30
13977,1777,386,"[""Fire"",""Fire""]",2,70
13978,1778,403,"[""Fire""]",1,50
13979,1778,404,"[""Fire"",""Fire""]",2,270-
13980,1779,173,"[""Water""]",1,30
13981,1780,62,"[""Water""]",1,30
13982,1780,45,"[""Water"",""Colorless""]",2,50
13983,1781,413,"[""Water""]",1,60
13984,1781,414,"[""Water"",""Colorless""]",2,230
13985,1782,2378,"[""Colorless"",""Colorless""]",2,30
13986,1782,2379,"[""Darkness"",""Colorless"",""Colorless""]",3,100+
13987,1783,6,"[""Colorless""]",1,20
13988,1783,155,"[""Grass"",""Colorless"",""Colorless""]",3,100
13989,1784,443,"[""Colorless""]",1,
13990,1784,444,"[""Lightning"",""Colorless""]",2,30
13991,1785,2128,"[""Water"",""Water""]",2,160
13992,1786,1166,"[""Metal"",""Colorless"",""Colorless""]",3,60
13993,1787,2256,"[""Fighting"",""Colorless""]",2,30×
13994,1787,2257,"[""Fire"",""Fighting"",""Colorless""]",3,130
13995,1788,2262,"[""Colorless""]",1,40
13996,1788,2263,"[""Lightning"",""Lightning"",""Psychic""]",3,160
13997,1789,2390,"[""Colorless""]",1,
13998,1789,2168,"[""Colorless"",""Colorless"",""Colorless""]",3,120
13999,1790,2392,[],0,
14000,1791,87,"[""Water""]",1,20
14001,1792,448,"[""Lightning""]",1,
14002,1792,2395,"[""Lightning"",""Lightning"",""Colorless""]",3,10+
14003,1793,2185,"[""Colorless"",""Colorless"",""Colorless""]",3,90
14004,1794,2161,"[""Lightning"",""Colorless""]",2,70×
14005,1794,2162,"[""Lightning"",""Lightning"",""Lightning"",""Colorless""]",4,140
14006,1796,123,"[""Colorless""]",1,10
14007,1796,1415,"[""Grass"",""Colorless""]",2,30
14008,1797,2401,"[""Grass"",""Colorless"",""Colorless""]",3,150-
14009,1798,2402,"[""Grass"",""Colorless""]",2,
14010,1798,1109,"[""Grass"",""Colorless"",""Colorless""]",3,100
14011,1799,11,"[""Grass""]",1,20
14012,1800,2405,"[""Grass""]",1,60×
14013,1800,2406,"[""Grass"",""Colorless""]",2,50
14014,1801,2407,"[""Grass""]",1,10×
14015,1802,2408,"[""Grass""]",1,10+
14016,1803,1614,"[""Grass"",""Colorless"",""Colorless""]",3,60
14017,1803,695,"[""Grass"",""Colorless"",""Colorless"",""Colorless""]",4,130
14018,1804,2411,"[""Colorless""]",1,
14019,1804,2412,"[""Colorless"",""Colorless""]",2,20+
14020,1805,2413,"[""Colorless""]",1,
14021,1805,113,"[""Grass"",""Colorless""]",2,30
14022,1806,2415,"[""Colorless""]",1,
14023,1806,5,"[""Grass"",""Colorless""]",2,70
14024,1807,1087,"[""Grass"",""Colorless""]",2,20
14025,1808,2418,"[""Grass"",""Colorless""]",2,50
14026,1808,2419,"[""Grass"",""Grass"",""Colorless""]",3,130
14027,1809,2420,"[""Grass""]",1,60
14028,1809,2421,"[""Grass"",""Grass""]",2,180
14029,1810,2422,"[""Grass""]",1,20×
14030,1811,2423,"[""Colorless""]",1,
14031,1811,2424,"[""Grass"",""Colorless""]",2,120
14032,1812,27,"[""Grass""]",1,10
14033,1812,749,"[""Grass"",""Grass""]",2,30
14034,1813,204,"[""Grass"",""Grass""]",2,50
14035,1814,1265,"[""Grass""]",1,10+
14036,1815,2429,"[""Grass""]",1,
14037,1815,2430,"[""Grass"",""Colorless"",""Colorless""]",3,100+
14038,1816,364,"[""Grass""]",1,10
14039,1817,2432,"[""Grass""]",1,
14040,1817,12,"[""Grass""]",1,30
14041,1818,2434,"[""Grass""]",1,
14042,1818,2435,"[""Grass""]",1,70×
14043,1819,2436,"[""Colorless""]",1,
14044,1819,2437,"[""Grass"",""Colorless""]",2,20+
14045,1820,2438,"[""Grass"",""Grass"",""Grass""]",3,30+
14046,1821,387,"[""Fire"",""Fire""]",2,40
14047,1822,2440,"[""Fire"",""Fire""]",2,90
14048,1823,765,"[""Fire"",""Colorless""]",2,20
14049,1824,765,"[""Fire"",""Colorless""]",2,70
14050,1824,2443,"[""Fire"",""Fire"",""Colorless""]",3,140+
