id,cardId,attackId,cost,convertedEnergyCost,damage
2942,2212,455,"[""Psychic""]",1,20+
2943,2213,497,"[""Psychic""]",1,20
2944,2214,2944,"[""Colorless""]",1,
2945,2214,127,"[""Psychic"",""Colorless""]",2,60
2946,2215,2946,"[""Colorless""]",1,
2947,2215,74,"[""Colorless""]",1,10
2948,2216,2948,"[""Colorless"",""Colorless""]",2,130
2949,2217,489,"[""Psychic""]",1,10
2950,2218,2950,"[""Psychic""]",1,50
2951,2219,2203,"[""Colorless"",""Colorless""]",2,20
2952,2219,48,"[""Psychic"",""Colorless"",""Colorless""]",3,50
2953,2220,2953,"[""Psychic"",""Colorless""]",2,170
2954,2221,173,"[""Fighting""]",1,30
2955,2222,443,"[""Fighting""]",1,
2956,2222,2956,"[""Colorless"",""Colorless""]",2,60+
2957,2223,20,"[""Fighting"",""Colorless""]",2,50
2958,2224,2958,"[""Fighting"",""Colorless"",""Colorless""]",3,80
2959,2225,2959,"[""Fighting"",""Colorless"",""Colorless""]",3,180
2960,2226,204,"[""Fighting""]",1,10
2961,2227,2961,"[""Colorless""]",1,
2962,2227,2146,"[""Fighting"",""Colorless"",""Colorless""]",3,50
2963,2228,2963,"[""Fighting""]",1,40×
2964,2229,2964,"[""Colorless"",""Colorless""]",2,
2965,2229,2965,"[""Fighting"",""Colorless"",""Colorless""]",3,190
2966,2230,172,"[""Fighting"",""Colorless""]",2,30
2967,2231,175,"[""Fighting"",""Colorless""]",2,50
2968,2231,2968,"[""Fighting"",""Fighting"",""Colorless""]",3,120
2969,2232,2969,"[""Fighting""]",1,10
2970,2233,2970,"[""Fighting""]",1,30+
2971,2234,888,"[""Colorless""]",1,
2972,2234,175,"[""Colorless"",""Colorless""]",2,20
2973,2235,2973,"[""Colorless""]",1,40×
2974,2235,2210,"[""Fighting"",""Colorless""]",2,60
2975,2236,61,"[""Colorless"",""Colorless""]",2,20
2976,2236,1298,"[""Colorless"",""Colorless"",""Colorless""]",3,50
2977,2237,2977,"[""Colorless""]",1,
2978,2237,2978,"[""Colorless"",""Colorless""]",2,30+
2979,2238,2979,"[""Fighting"",""Colorless"",""Colorless""]",3,170
2980,2239,2980,"[""Fighting"",""Fighting""]",2,50+
2981,2240,1118,"[""Darkness""]",1,10
2982,2240,196,"[""Darkness"",""Darkness"",""Colorless""]",3,30
2983,2241,2983,"[""Darkness""]",1,10+
2984,2241,1567,"[""Darkness"",""Darkness"",""Colorless""]",3,100
2985,2242,2985,"[""Darkness""]",1,
2986,2242,2563,"[""Darkness"",""Darkness"",""Colorless""]",3,160
2987,2243,1115,"[""Colorless""]",1,10
2988,2243,193,"[""Darkness"",""Colorless"",""Colorless""]",3,40
2989,2244,123,"[""Colorless"",""Colorless""]",2,40
2990,2244,212,"[""Darkness"",""Colorless"",""Colorless""]",3,70
2991,2245,2991,"[""Colorless"",""Colorless""]",2,
2992,2245,2992,"[""Darkness"",""Colorless"",""Colorless""]",3,160
2993,2246,173,"[""Darkness"",""Colorless""]",2,70
2994,2247,2994,"[""Colorless""]",1,
2995,2247,36,"[""Metal"",""Colorless""]",2,30
2996,2248,1842,"[""Colorless""]",1,
2997,2248,1166,"[""Colorless"",""Colorless""]",2,20
2998,2249,2248,"[""Colorless"",""Colorless""]",2,60
2999,2250,2999,"[""Colorless"",""Colorless""]",2,130
3000,2251,74,"[""Metal""]",1,10
3001,2251,1166,"[""Metal"",""Colorless"",""Colorless""]",3,40
3002,2252,217,"[""Metal""]",1,
3003,2252,39,"[""Metal"",""Colorless""]",2,30
3004,2253,1246,"[""Colorless"",""Colorless""]",2,50
3005,2253,3005,"[""Metal"",""Colorless"",""Colorless""]",3,250
3006,2254,3006,"[""Metal"",""Metal"",""Colorless"",""Colorless""]",4,100×
3007,2255,59,"[""Metal""]",1,30
3008,2255,3008,"[""Metal"",""Metal"",""Colorless""]",3,80+
3009,2256,3009,"[""Metal"",""Metal"",""Colorless""]",3,160
3010,2257,39,"[""Colorless"",""Colorless""]",2,30
3011,2258,3011,"[""Metal"",""Colorless"",""Colorless""]",3,100
3012,2259,3012,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,150
3013,2260,3013,"[""Lightning"",""Fighting""]",2,
3014,2260,2604,"[""Lightning"",""Fighting"",""Colorless""]",3,130
3015,2261,2958,"[""Colorless"",""Colorless"",""Colorless""]",3,70
3016,2262,251,"[""Colorless""]",1,
3017,2262,76,"[""Colorless"",""Colorless""]",2,20
3018,2263,3018,"[""Colorless""]",1,10×
3019,2264,1155,"[""Colorless"",""Colorless""]",2,60
3020,2265,364,"[""Colorless""]",1,20
3021,2266,3021,"[""Colorless"",""Colorless""]",2,80
3022,2267,3022,"[""Colorless""]",1,70
3023,2268,454,"[""Colorless"",""Colorless"",""Colorless""]",3,130
3024,2269,833,"[""Colorless"",""Colorless""]",2,50
3025,2269,3025,"[""Colorless"",""Colorless"",""Colorless""]",3,100
3026,2270,602,"[""Colorless""]",1,10
3027,2271,233,"[""Colorless"",""Colorless""]",2,50
3028,2272,3028,"[""Colorless"",""Colorless""]",2,110+
3029,2273,3029,"[""Colorless"",""Colorless""]",2,30
3030,2274,3029,"[""Colorless"",""Colorless""]",2,70
3031,2275,126,"[""Colorless""]",1,30
3032,2276,981,"[""Colorless""]",1,10
3033,2276,256,"[""Colorless"",""Colorless""]",2,50
3034,2277,3034,"[""Colorless"",""Colorless""]",2,30×
3035,2277,3035,"[""Grass"",""Water"",""Lightning""]",3,180
3036,2292,1087,"[""Grass"",""Colorless""]",2,20
3037,2293,1253,"[""Colorless"",""Colorless""]",2,70
3038,2294,363,"[""Grass""]",1,50
3039,2295,2890,"[""Fire"",""Colorless"",""Colorless""]",3,50
3040,2295,2108,"[""Fire"",""Fire"",""Colorless"",""Colorless""]",4,180
3041,2296,724,"[""Fire""]",1,30
3042,2296,77,"[""Fire"",""Colorless"",""Colorless""]",3,60
3043,2297,1091,"[""Water""]",1,
3044,2297,186,"[""Water"",""Water""]",2,20
3045,2298,2924,"[""Colorless""]",1,
3046,2299,2913,"[""Water"",""Colorless"",""Colorless"",""Colorless"",""Colorless""]",5,250
3047,2300,2930,"[""Lightning"",""Colorless""]",2,20+
3048,2301,497,"[""Psychic""]",1,20
3049,2302,1118,"[""Darkness""]",1,10
3050,2302,196,"[""Darkness"",""Darkness"",""Colorless""]",3,30
3051,2303,3009,"[""Metal"",""Metal"",""Colorless""]",3,160
3052,2304,2961,"[""Colorless""]",1,
3053,2304,2146,"[""Fighting"",""Colorless"",""Colorless""]",3,50
3054,2305,2875,"[""Colorless"",""Colorless""]",2,30+
3055,2306,2901,"[""Water""]",1,40×
3056,2306,2902,"[""Water"",""Psychic"",""Metal""]",3,
3057,2307,2117,"[""Fire"",""Colorless"",""Colorless""]",3,280
3058,2307,2896,"[""Fire"",""Fighting"",""Darkness""]",3,
3059,2308,2925,"[""Lightning"",""Colorless""]",2,110+
3060,2308,2926,"[""Grass"",""Lightning"",""Fighting""]",3,180
3061,2309,2948,"[""Colorless"",""Colorless""]",2,130
3062,2310,2964,"[""Colorless"",""Colorless""]",2,
3063,2310,2965,"[""Fighting"",""Colorless"",""Colorless""]",3,190
3064,2311,3012,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,150
3065,2316,2875,"[""Colorless"",""Colorless""]",2,30+
3066,2317,2925,"[""Lightning"",""Colorless""]",2,110+
3067,2317,2926,"[""Grass"",""Lightning"",""Fighting""]",3,180
3068,2318,2948,"[""Colorless"",""Colorless""]",2,130
3069,2319,3034,"[""Colorless"",""Colorless""]",2,30×
3070,2319,3035,"[""Grass"",""Water"",""Lightning""]",3,180
3071,2322,3034,"[""Colorless"",""Colorless""]",2,30×
3072,2322,3035,"[""Grass"",""Water"",""Lightning""]",3,180
3073,2325,970,"[""Metal""]",1,
3074,2325,971,"[""Metal"",""Colorless"",""Colorless""]",3,140
3075,2326,2754,"[""Water""]",1,
3076,2326,80,"[""Colorless"",""Colorless""]",2,50+
3077,2327,1383,"[""Colorless""]",1,
3078,2327,1384,"[""Water"",""Water""]",2,120+
3079,2328,3079,"[""Darkness"",""Colorless""]",2,10
3080,2329,2939,"[""Psychic""]",1,50×
3081,2330,2913,"[""Water"",""Colorless"",""Colorless"",""Colorless"",""Colorless""]",5,250
3082,2331,454,"[""Colorless"",""Colorless"",""Colorless""]",3,130
3083,2332,1253,"[""Colorless"",""Colorless""]",2,70
3084,2333,364,"[""Water""]",1,20
3085,2334,117,"[""Psychic"",""Psychic"",""Colorless""]",3,100
3086,2335,755,"[""Fire""]",1,30
3087,2335,756,"[""Fire"",""Fire"",""Colorless""]",3,220
3088,2336,2969,"[""Psychic""]",1,40
3089,2336,3089,"[""Psychic"",""Colorless"",""Colorless""]",3,220
3090,2337,1606,"[""Colorless""]",1,50
3091,2338,1155,"[""Colorless"",""Colorless""]",2,60
3092,2339,920,"[""Lightning""]",1,20
3093,2339,921,"[""Lightning"",""Lightning"",""Lightning""]",3,150
3094,2340,56,"[""Fire"",""Colorless""]",2,60
3095,2340,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
3096,2341,2254,"[""Colorless""]",1,
3097,2341,2255,"[""Lightning"",""Fighting""]",2,70×
3098,2342,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
3099,2343,2221,"[""Fighting"",""Colorless""]",2,60
3100,2343,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
3101,2344,3079,"[""Darkness"",""Colorless""]",2,10
3102,2346,3102,"[""Colorless""]",1,
3103,2347,32,"[""Colorless""]",1,10
3104,2348,3104,"[""Grass""]",1,60×
3105,2349,3105,"[""Grass"",""Colorless"",""Colorless""]",3,120+
3106,2350,251,"[""Colorless""]",1,
3107,2351,3107,"[""Colorless""]",1,
3108,2351,1,"[""Grass""]",1,30
3109,2352,3109,"[""Colorless""]",1,
3110,2352,1396,"[""Grass""]",1,90
3111,2353,605,"[""Colorless""]",1,10
3112,2354,3112,"[""Grass"",""Colorless""]",2,60+
3113,2355,3113,"[""Colorless""]",1,
3114,2355,3114,"[""Grass"",""Colorless"",""Colorless""]",3,80
3115,2356,350,"[""Grass""]",1,20
3116,2356,3116,"[""Grass"",""Grass"",""Colorless""]",3,80+
3117,2357,157,"[""Colorless"",""Colorless""]",2,20
3118,2358,112,"[""Colorless""]",1,
3119,2358,348,"[""Grass""]",1,10
3120,2359,1248,"[""Colorless""]",1,
3121,2359,3121,"[""Grass""]",1,40+
3122,2360,3122,"[""Grass"",""Colorless""]",2,20
3123,2360,3123,"[""Grass"",""Grass"",""Colorless""]",3,130
3124,2361,907,"[""Fire""]",1,30
3125,2362,3125,"[""Fire""]",1,50
3126,2363,126,"[""Fire""]",1,30
3127,2363,3127,"[""Fire"",""Colorless"",""Colorless""]",3,90+
3128,2364,228,"[""Fire"",""Colorless""]",2,50
3129,2364,3129,"[""Fire"",""Fire"",""Colorless""]",3,100+
3130,2365,399,"[""Fire""]",1,
3131,2365,3131,"[""Fire"",""Colorless""]",2,50
3132,2366,86,"[""Fire"",""Colorless""]",2,30
3133,2367,77,"[""Fire""]",1,20
3134,2368,2963,"[""Fire""]",1,70×
3135,2369,39,"[""Colorless""]",1,10
3136,2369,385,"[""Fire"",""Colorless""]",2,20
3137,2370,1557,"[""Colorless""]",1,30
3138,2370,3138,"[""Fire"",""Colorless"",""Colorless""]",3,150
3139,2371,2817,"[""Fire""]",1,
3140,2371,3140,"[""Fire""]",1,30
3141,2372,387,"[""Fire""]",1,10
3142,2372,364,"[""Colorless"",""Colorless"",""Colorless""]",3,30
3143,2373,3143,"[""Fire""]",1,130
3144,2373,56,"[""Colorless"",""Colorless"",""Colorless""]",3,80
3145,2374,3145,"[""Fire"",""Colorless""]",2,20
3146,2375,3146,"[""Fire"",""Colorless""]",2,30+
3147,2376,3147,"[""Fire"",""Colorless""]",2,60+
3148,2377,794,"[""Fire""]",1,20
3149,2378,33,"[""Fire""]",1,10
3150,2378,2888,"[""Fire"",""Fire"",""Colorless""]",3,70
3151,2379,77,"[""Colorless"",""Colorless""]",2,50
3152,2379,3152,"[""Fire"",""Fire"",""Colorless""]",3,
3153,2380,3153,"[""Colorless""]",1,
3154,2380,3154,"[""Fire"",""Fire"",""Colorless""]",3,160
3155,2381,3155,"[""Fire""]",1,30+
3156,2381,3156,"[""Fire"",""Psychic"",""Metal""]",3,280
3157,2382,3157,"[""Fire"",""Fire""]",2,10+
3158,2383,1148,"[""Fire""]",1,30
3159,2383,3159,"[""Fire"",""Fire"",""Colorless""]",3,100+
3160,2384,3160,"[""Colorless"",""Colorless""]",2,30
3161,2384,335,"[""Water"",""Water"",""Colorless""]",3,100
3162,2385,45,"[""Water""]",1,30
3163,2385,421,"[""Water"",""Colorless""]",2,
3164,2386,3164,"[""Colorless""]",1,
3165,2387,1445,"[""Water"",""Colorless"",""Colorless""]",3,160
3166,2388,2134,"[""Water""]",1,10
3167,2389,1148,"[""Water""]",1,30
3168,2389,3168,"[""Water"",""Water""]",2,60
3169,2390,3169,"[""Water""]",1,60
3170,2390,3170,"[""Water"",""Water""]",2,170
3171,2391,1288,"[""Colorless"",""Colorless""]",2,30
3172,2392,3172,"[""Water""]",1,
3173,2392,3173,"[""Water""]",1,30
3174,2393,3174,"[""Colorless"",""Colorless"",""Colorless""]",3,90
3175,2393,3175,"[""Water"",""Water"",""Colorless"",""Colorless""]",4,250
3176,2394,932,"[""Water"",""Colorless""]",2,50
3177,2395,3177,"[""Water""]",1,10+
3178,2396,1306,"[""Water""]",1,40
3179,2397,1441,"[""Water"",""Colorless""]",2,120
3180,2398,3180,"[""Water"",""Colorless""]",2,20
3181,2399,3181,"[""Water"",""Colorless"",""Colorless"",""Colorless""]",4,150
3182,2400,3182,"[""Water"",""Water"",""Colorless""]",3,200-
3183,2401,3183,"[""Water"",""Water"",""Colorless""]",3,120
3184,2402,3184,"[""Grass"",""Lightning"",""Metal""]",3,300
3185,2403,100,"[""Lightning""]",1,20
3186,2404,859,"[""Lightning"",""Colorless""]",2,40
3187,2405,3187,"[""Lightning"",""Colorless"",""Colorless""]",3,80
3188,2405,3188,"[""Lightning"",""Colorless"",""Colorless"",""Colorless""]",4,180
3189,2406,3189,"[""Lightning""]",1,
3190,2406,3190,"[""Lightning""]",1,20×
3191,2407,2737,"[""Colorless""]",1,
3192,2407,105,"[""Lightning"",""Colorless""]",2,20
3193,2408,94,"[""Lightning""]",1,30
3194,2408,464,"[""Lightning"",""Lightning"",""Colorless""]",3,120
3195,2409,3195,"[""Lightning"",""Colorless""]",2,50
3196,2410,3196,"[""Colorless""]",1,
3197,2410,1451,"[""Lightning"",""Lightning"",""Colorless""]",3,90+
3198,2411,3177,"[""Lightning""]",1,10+
3199,2412,113,"[""Colorless"",""Colorless""]",2,50
3200,2412,3200,"[""Lightning"",""Lightning"",""Colorless""]",3,160
3201,2413,3201,"[""Lightning""]",1,
3202,2413,3202,"[""Colorless"",""Colorless""]",2,40+
3203,2414,3203,"[""Lightning"",""Colorless""]",2,40
3204,2414,3204,"[""Lightning"",""Colorless"",""Colorless""]",3,100
3205,2415,93,"[""Colorless"",""Colorless""]",2,30
3206,2416,3206,"[""Colorless"",""Colorless""]",2,30
3207,2417,1155,"[""Colorless"",""Colorless"",""Colorless""]",3,140
3208,2418,49,"[""Psychic""]",1,20
3209,2419,426,"[""Psychic"",""Psychic"",""Psychic"",""Psychic""]",4,230
3210,2420,3210,"[""Free""]",1,
3211,2421,3211,"[""Psychic"",""Psychic"",""Colorless""]",3,200
3212,2422,118,"[""Psychic"",""Colorless""]",2,
3213,2422,335,"[""Psychic"",""Psychic"",""Colorless""]",3,110
3214,2423,3214,"[""Psychic""]",1,
3215,2424,3215,"[""Colorless""]",1,
3216,2424,3216,"[""Psychic"",""Psychic""]",2,160
3217,2425,3217,"[""Psychic"",""Colorless""]",2,10+
3218,2426,411,"[""Colorless""]",1,
3219,2426,565,"[""Psychic"",""Colorless"",""Colorless""]",3,60
3220,2427,497,"[""Psychic""]",1,10
3221,2427,2602,"[""Psychic"",""Colorless""]",2,20
3222,2428,3222,"[""Psychic""]",1,
3223,2428,516,"[""Psychic"",""Colorless"",""Colorless""]",3,100
3224,2429,3224,"[""Colorless""]",1,
3225,2429,125,"[""Psychic"",""Colorless""]",2,20
3226,2430,125,"[""Psychic"",""Colorless"",""Colorless""]",3,80
3227,2431,3227,"[""Psychic"",""Colorless"",""Colorless""]",3,160
3228,2431,3228,"[""Water"",""Lightning"",""Psychic""]",3,
3229,2432,3229,"[""Colorless""]",1,
3230,2432,76,"[""Psychic""]",1,30
3231,2433,328,"[""Psychic"",""Colorless""]",2,30
3232,2433,2495,"[""Psychic"",""Psychic"",""Colorless""]",3,130
3233,2434,2817,"[""Psychic""]",1,
3234,2434,3234,"[""Psychic"",""Colorless""]",2,20
3235,2435,2196,"[""Colorless"",""Colorless"",""Colorless""]",3,50
3236,2436,3236,"[""Colorless"",""Colorless"",""Colorless""]",3,160
3237,2436,3237,"[""Water"",""Psychic"",""Fighting""]",3,
3238,2437,3238,"[""Colorless"",""Colorless""]",2,20
3239,2437,3239,"[""Psychic"",""Colorless"",""Colorless""]",3,90+
3240,2438,329,"[""Psychic"",""Colorless""]",2,50
3241,2439,346,"[""Colorless""]",1,10
3242,2440,3242,"[""Colorless""]",1,
3243,2440,1310,"[""Psychic"",""Colorless""]",2,60
3244,2441,3244,"[""Colorless"",""Colorless""]",2,
3245,2441,147,"[""Psychic"",""Psychic""]",2,70
3246,2442,1781,"[""Colorless""]",1,
3247,2442,1,"[""Colorless"",""Colorless"",""Colorless""]",3,50
3248,2443,3248,"[""Colorless""]",1,10×
3249,2444,3249,"[""Fighting""]",1,30
3250,2444,3250,"[""Fighting"",""Colorless""]",2,70
3251,2445,2563,"[""Fighting""]",1,130
3252,2445,3252,"[""Fighting"",""Colorless""]",2,
3253,2446,27,"[""Fighting"",""Colorless""]",2,40
3254,2446,3254,"[""Fighting"",""Colorless"",""Colorless""]",3,90
3255,2447,50,"[""Fighting""]",1,20
3256,2448,3256,"[""Fighting""]",1,40
3257,2448,3257,"[""Fighting"",""Colorless"",""Colorless""]",3,120
3258,2449,251,"[""Colorless""]",1,
3259,2449,48,"[""Fighting"",""Colorless""]",2,20
3260,2450,3260,"[""Colorless""]",1,
3261,2450,1396,"[""Fighting"",""Colorless""]",2,50
3262,2451,3262,"[""Fighting""]",1,130
3263,2451,3263,"[""Water"",""Fighting"",""Metal""]",3,
3264,2452,498,"[""Fighting"",""Colorless"",""Colorless""]",3,80
3265,2453,3265,"[""Colorless""]",1,
3266,2453,185,"[""Fighting""]",1,10
3267,2454,3267,"[""Colorless""]",1,20
3268,2454,3268,"[""Fighting"",""Colorless""]",2,60+
3269,2455,3269,"[""Fighting""]",1,30
3270,2455,3270,"[""Fighting"",""Colorless"",""Colorless"",""Colorless""]",4,130
3271,2456,3271,"[""Fighting"",""Colorless""]",2,20×
3272,2457,814,"[""Fighting""]",1,30
3273,2458,2146,"[""Fighting""]",1,40
3274,2458,3274,"[""Fighting"",""Fighting"",""Colorless""]",3,130
3275,2459,3275,"[""Fighting""]",1,10
3276,2460,3276,"[""Colorless""]",1,20
3277,2460,524,"[""Fighting"",""Colorless""]",2,60
3278,2461,3278,"[""Colorless"",""Colorless""]",2,30+
3279,2461,59,"[""Fighting"",""Fighting"",""Colorless""]",3,110
3280,2462,1550,"[""Darkness""]",1,
3281,2462,48,"[""Darkness"",""Colorless""]",2,20
3282,2463,1550,"[""Darkness""]",1,
3283,2463,212,"[""Darkness"",""Colorless"",""Colorless""]",3,60
3284,2464,3284,"[""Darkness"",""Colorless""]",2,200
3285,2464,3285,"[""Psychic"",""Darkness"",""Metal"",""Colorless""]",4,130
3286,2465,15,"[""Darkness""]",1,20
3287,2466,3287,"[""Colorless""]",1,
3288,2466,3288,"[""Darkness"",""Darkness""]",2,40×
3289,2467,12,"[""Free""]",1,30
3290,2468,3290,"[""Free""]",1,120
3291,2469,2241,"[""Metal"",""Colorless""]",2,50
3292,2470,3008,"[""Metal"",""Colorless""]",2,60+
3293,2471,3293,"[""Metal"",""Colorless""]",2,20+
3294,2472,132,"[""Metal"",""Colorless""]",2,50
3295,2472,3295,"[""Metal"",""Colorless"",""Colorless""]",3,100×
3296,2473,3296,"[""Colorless""]",1,
3297,2473,364,"[""Colorless""]",1,20
3298,2474,591,"[""Metal"",""Metal""]",2,50
3299,2474,3299,"[""Metal"",""Metal"",""Metal""]",3,130
3300,2475,3300,"[""Metal"",""Metal"",""Metal""]",3,220
3301,2476,3301,"[""Metal""]",1,30+
3302,2476,3302,"[""Colorless"",""Colorless"",""Colorless""]",3,100
3303,2477,3303,"[""Metal"",""Colorless""]",2,40+
3304,2477,1304,"[""Metal"",""Colorless"",""Colorless""]",3,100
3305,2478,3305,"[""Grass"",""Water""]",2,150
3306,2478,3306,"[""Grass"",""Water"",""Fighting""]",3,
3307,2479,3307,"[""Water""]",1,
3308,2479,3308,"[""Water"",""Metal""]",2,100
3309,2480,3309,"[""Colorless""]",1,
3310,2480,441,"[""Psychic"",""Metal"",""Colorless""]",3,160
3311,2481,3311,"[""Grass"",""Water""]",2,40×
3312,2482,3312,"[""Fire""]",1,
3313,2482,754,"[""Fighting"",""Colorless"",""Colorless""]",3,100
3314,2483,14,"[""Colorless""]",1,
3315,2483,850,"[""Grass"",""Fire""]",2,20+
3316,2484,3316,"[""Colorless""]",1,20×
3317,2484,233,"[""Grass"",""Fire""]",2,70
3318,2485,3318,"[""Colorless"",""Colorless""]",2,50
3319,2485,216,"[""Grass"",""Fire""]",2,130
3320,2486,3320,"[""Darkness""]",1,10+
3321,2486,3321,"[""Fire"",""Darkness"",""Darkness""]",3,230
3322,2487,3322,"[""Fire"",""Water""]",2,100
3323,2487,3323,"[""Fire"",""Water"",""Darkness""]",3,
3324,2488,173,"[""Colorless"",""Colorless""]",2,30
3325,2489,999,"[""Colorless""]",1,20
3326,2489,3250,"[""Colorless"",""Colorless"",""Colorless""]",3,100
3327,2490,3327,"[""Colorless""]",1,
3328,2491,230,"[""Colorless"",""Colorless""]",2,50
3329,2492,3329,"[""Colorless"",""Colorless""]",2,280
3330,2493,1014,"[""Colorless""]",1,10
3331,2494,967,"[""Colorless""]",1,10+
3332,2495,3332,"[""Colorless"",""Colorless""]",2,
3333,2496,3333,"[""Colorless"",""Colorless""]",2,40
3334,2496,3334,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,150
3335,2497,228,"[""Colorless"",""Colorless""]",2,30
3336,2498,229,"[""Colorless"",""Colorless""]",2,
3337,2498,2290,"[""Colorless"",""Colorless"",""Colorless""]",3,120
3338,2499,857,"[""Colorless""]",1,10
3339,2499,173,"[""Colorless"",""Colorless"",""Colorless""]",3,40
3340,2500,3340,"[""Colorless""]",1,
3341,2500,2149,"[""Colorless"",""Colorless"",""Colorless""]",3,80
3342,2501,3342,"[""Colorless""]",1,
3343,2501,1115,"[""Colorless"",""Colorless"",""Colorless""]",3,80
3344,2502,455,"[""Colorless""]",1,10+
3345,2503,3345,"[""Colorless""]",1,
3346,2503,3346,"[""Colorless""]",1,30×
3347,2504,3347,"[""Colorless"",""Colorless"",""Colorless""]",3,130
3348,2504,3348,"[""Grass"",""Fire"",""Psychic""]",3,180
3349,2505,3349,"[""Colorless"",""Colorless""]",2,30+
3350,2505,3350,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,200
3351,2506,3351,"[""Colorless""]",1,
3352,2506,3352,"[""Colorless"",""Colorless"",""Colorless""]",3,100
3353,2533,3353,"[""Grass"",""Water"",""Psychic""]",3,
3354,2537,3102,"[""Colorless""]",1,
3355,2538,3109,"[""Colorless""]",1,
3356,2538,1396,"[""Grass""]",1,90
3357,2539,3112,"[""Grass"",""Colorless""]",2,60+
3358,2540,399,"[""Fire""]",1,
3359,2540,3131,"[""Fire"",""Colorless""]",2,50
3360,2541,39,"[""Colorless""]",1,10
3361,2541,385,"[""Fire"",""Colorless""]",2,20
3362,2542,3153,"[""Colorless""]",1,
3363,2542,3154,"[""Fire"",""Fire"",""Colorless""]",3,160
3364,2543,3164,"[""Colorless""]",1,
3365,2544,2134,"[""Water""]",1,10
3366,2545,932,"[""Water"",""Colorless""]",2,50
3367,2546,3181,"[""Water"",""Colorless"",""Colorless"",""Colorless""]",4,150
3368,2547,3195,"[""Lightning"",""Colorless""]",2,50
3369,2548,118,"[""Psychic"",""Colorless""]",2,
3370,2548,335,"[""Psychic"",""Psychic"",""Colorless""]",3,110
3371,2549,3215,"[""Colorless""]",1,
3372,2549,3216,"[""Psychic"",""Psychic""]",2,160
3373,2550,50,"[""Fighting""]",1,20
3374,2551,3260,"[""Colorless""]",1,
3375,2551,1396,"[""Fighting"",""Colorless""]",2,50
3376,2552,814,"[""Fighting""]",1,30
3377,2553,3290,"[""Free""]",1,120
3378,2554,2241,"[""Metal"",""Colorless""]",2,50
3379,2555,3316,"[""Colorless""]",1,20×
3380,2555,233,"[""Grass"",""Fire""]",2,70
3381,2556,3318,"[""Colorless"",""Colorless""]",2,50
3382,2556,216,"[""Grass"",""Fire""]",2,130
3383,2557,3327,"[""Colorless""]",1,
3384,2558,3332,"[""Colorless"",""Colorless""]",2,
3385,2559,229,"[""Colorless"",""Colorless""]",2,
3386,2559,2290,"[""Colorless"",""Colorless"",""Colorless""]",3,120
3387,2560,3105,"[""Grass"",""Colorless"",""Colorless""]",3,120+
3388,2561,3157,"[""Fire"",""Fire""]",2,10+
3389,2562,1445,"[""Water"",""Colorless"",""Colorless""]",3,160
3390,2563,3174,"[""Colorless"",""Colorless"",""Colorless""]",3,90
3391,2563,3175,"[""Water"",""Water"",""Colorless"",""Colorless""]",4,250
3392,2564,3184,"[""Grass"",""Lightning"",""Metal""]",3,300
3393,2565,3211,"[""Psychic"",""Psychic"",""Colorless""]",3,200
3394,2566,3236,"[""Colorless"",""Colorless"",""Colorless""]",3,160
3395,2566,3237,"[""Water"",""Psychic"",""Fighting""]",3,
3396,2567,3262,"[""Fighting""]",1,130
3397,2567,3263,"[""Water"",""Fighting"",""Metal""]",3,
3398,2568,3284,"[""Darkness"",""Colorless""]",2,200
3399,2568,3285,"[""Psychic"",""Darkness"",""Metal"",""Colorless""]",4,130
3400,2569,3300,"[""Metal"",""Metal"",""Metal""]",3,220
3401,2570,3305,"[""Grass"",""Water""]",2,150
3402,2570,3306,"[""Grass"",""Water"",""Fighting""]",3,
3403,2571,3322,"[""Fire"",""Water""]",2,100
3404,2571,3323,"[""Fire"",""Water"",""Darkness""]",3,
3405,2572,3329,"[""Colorless"",""Colorless""]",2,280
3406,2573,3347,"[""Colorless"",""Colorless"",""Colorless""]",3,130
3407,2573,3348,"[""Grass"",""Fire"",""Psychic""]",3,180
3408,2581,3105,"[""Grass"",""Colorless"",""Colorless""]",3,120+
3409,2582,1445,"[""Water"",""Colorless"",""Colorless""]",3,160
3410,2583,3184,"[""Grass"",""Lightning"",""Metal""]",3,300
3411,2584,3211,"[""Psychic"",""Psychic"",""Colorless""]",3,200
3412,2585,3284,"[""Darkness"",""Colorless""]",2,200
3413,2585,3285,"[""Psychic"",""Darkness"",""Metal"",""Colorless""]",4,130
3414,2586,3300,"[""Metal"",""Metal"",""Metal""]",3,220
3415,2587,3305,"[""Grass"",""Water""]",2,150
3416,2587,3306,"[""Grass"",""Water"",""Fighting""]",3,
3417,2592,3184,"[""Grass"",""Lightning"",""Metal""]",3,300
3418,2593,3305,"[""Grass"",""Water""]",2,150
3419,2593,3306,"[""Grass"",""Water"",""Fighting""]",3,
3420,2598,1148,"[""Fire""]",1,30
3421,2598,3159,"[""Fire"",""Fire"",""Colorless""]",3,100+
3422,2599,3183,"[""Water"",""Water"",""Colorless""]",3,120
